!amt_assignment_ids,!amt_worker_ids,!anger,!comment,!disgust,!fear,!joy,!sadness,!surprise,!valence,headline,id,unit_id
YW9ZZVMYWH5Z35Y661EZGZMZ5PDC1GN0NV0XZX6Z,A1DCEOFAUIDY58,"","","","","","","","","Really?: The claim: the pill can make you put on weight
",531,149796
YW9ZZVMYWH5Z35Y661EZ1Z3C7VCCYYBZJV8BAKTZ,AZ209ZYWRSIUG,"","","","","","","","","Really?: The claim: the pill can make you put on weight
",531,149796
YW9ZZVMYWH5Z35Y661EZXY8Z5SZE2RMZS8Y6EZM0,A18WNE09USHJSG,"","","","","","","","","Johnny Depp to make movie of spy poisoning
",530,149795
YW9ZZVMYWH5Z35Y661EZ3K0ZS9Y19H4ZTJY17XZZ,AHFO0JTF5WO8J,"","","","","","","","","Johnny Depp to make movie of spy poisoning
",530,149795
YW9ZZVMYWH5Z35Y661EZEZ1ZT2YRJK82P0407R90,ALHOGP0VKKGM3,"","","","","","","","","Johnny Depp to make movie of spy poisoning
",530,149795
YW9ZZVMYWH5Z35Y661EZ3HNZY8HYWXPZGDY9FG6Z,AMJY7CKRBEI2A,"","","","","","","","","Johnny Depp to make movie of spy poisoning
",530,149795
YW9ZZVMYWH5Z35Y661EZNSBZW8ZH8XPM13HSEYMZ,A2LRADB3KFT2AO,"","","","","","","","","Johnny Depp to make movie of spy poisoning
",530,149795
YW9ZZVMYWH5Z35Y661EZ9WWZNRZHHTKTYBZ3Y9M0,A15L6WGIK3VU7N,"","","","","","","","","Johnny Depp to make movie of spy poisoning
",530,149795
YW9ZZVMYWH5Z35Y661EZ1ZDYVCYTV89ZH9ZDJW90,A8ERQT8X2HQPK,"","","","","","","","","Johnny Depp to make movie of spy poisoning
",530,149795
YW9ZZVMYWH5Z35Y661EZDKZZV8GDXW126F8MGZBZ,ARQ4J4TLTPBNC,"","","","","","","","","Johnny Depp to make movie of spy poisoning
",530,149795
YW9ZZVMYWH5Z35Y661EZGZMZ5PDC1GN0NV0XZX6Z,A1DCEOFAUIDY58,"","","","","","","","","Johnny Depp to make movie of spy poisoning
",530,149795
YW9ZZVMYWH5Z35Y661EZ1Z3C7VCCYYBZJV8BAKTZ,AZ209ZYWRSIUG,"","","","","","","","","Johnny Depp to make movie of spy poisoning
",530,149795
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Blake defeats Moya to retain title
",550,149815
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Blake defeats Moya to retain title
",550,149815
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Blake defeats Moya to retain title
",550,149815
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Blake defeats Moya to retain title
",550,149815
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Blake defeats Moya to retain title
",550,149815
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Blake defeats Moya to retain title
",550,149815
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Blake defeats Moya to retain title
",550,149815
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Blake defeats Moya to retain title
",550,149815
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Blake defeats Moya to retain title
",550,149815
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Blake defeats Moya to retain title
",550,149815
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Global web of suspects in child-rape download
",549,149814
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Global web of suspects in child-rape download
",549,149814
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Global web of suspects in child-rape download
",549,149814
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Global web of suspects in child-rape download
",549,149814
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Global web of suspects in child-rape download
",549,149814
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Global web of suspects in child-rape download
",549,149814
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Global web of suspects in child-rape download
",549,149814
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Global web of suspects in child-rape download
",549,149814
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Global web of suspects in child-rape download
",549,149814
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Global web of suspects in child-rape download
",549,149814
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Fortune: Looking beyond the iPhone
",559,149824
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Fortune: Looking beyond the iPhone
",559,149824
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Fortune: Looking beyond the iPhone
",559,149824
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Fortune: Looking beyond the iPhone
",559,149824
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Fortune: Looking beyond the iPhone
",559,149824
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Fortune: Looking beyond the iPhone
",559,149824
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Fortune: Looking beyond the iPhone
",559,149824
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Fortune: Looking beyond the iPhone
",559,149824
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Fortune: Looking beyond the iPhone
",559,149824
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Fortune: Looking beyond the iPhone
",559,149824
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Sarkozy heads for clash in cartoons row
",548,149813
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Sarkozy heads for clash in cartoons row
",548,149813
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Sarkozy heads for clash in cartoons row
",548,149813
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Sarkozy heads for clash in cartoons row
",548,149813
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Sarkozy heads for clash in cartoons row
",548,149813
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Sarkozy heads for clash in cartoons row
",548,149813
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Sarkozy heads for clash in cartoons row
",548,149813
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Sarkozy heads for clash in cartoons row
",548,149813
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Sarkozy heads for clash in cartoons row
",548,149813
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Sarkozy heads for clash in cartoons row
",548,149813
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Ganguly handed India squad call-up
",558,149823
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Ganguly handed India squad call-up
",558,149823
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Ganguly handed India squad call-up
",558,149823
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Ganguly handed India squad call-up
",558,149823
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Ganguly handed India squad call-up
",558,149823
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Ganguly handed India squad call-up
",558,149823
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Ganguly handed India squad call-up
",558,149823
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Ganguly handed India squad call-up
",558,149823
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Ganguly handed India squad call-up
",558,149823
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Ganguly handed India squad call-up
",558,149823
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Hussein's niece pleads for father's life
",547,149812
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Hussein's niece pleads for father's life
",547,149812
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Hussein's niece pleads for father's life
",547,149812
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Hussein's niece pleads for father's life
",547,149812
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Hussein's niece pleads for father's life
",547,149812
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Hussein's niece pleads for father's life
",547,149812
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Hussein's niece pleads for father's life
",547,149812
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Hussein's niece pleads for father's life
",547,149812
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Hussein's niece pleads for father's life
",547,149812
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Hussein's niece pleads for father's life
",547,149812
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Essay: about that mean streak of yours: psychiatry can do only so much
",546,149811
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Essay: about that mean streak of yours: psychiatry can do only so much
",546,149811
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Essay: about that mean streak of yours: psychiatry can do only so much
",546,149811
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Essay: about that mean streak of yours: psychiatry can do only so much
",546,149811
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Essay: about that mean streak of yours: psychiatry can do only so much
",546,149811
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Essay: about that mean streak of yours: psychiatry can do only so much
",546,149811
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Essay: about that mean streak of yours: psychiatry can do only so much
",546,149811
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Essay: about that mean streak of yours: psychiatry can do only so much
",546,149811
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Essay: about that mean streak of yours: psychiatry can do only so much
",546,149811
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Essay: about that mean streak of yours: psychiatry can do only so much
",546,149811
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Cheney to Congress: Can't run Iraq war by committee
",557,149822
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Cheney to Congress: Can't run Iraq war by committee
",557,149822
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Cheney to Congress: Can't run Iraq war by committee
",557,149822
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Cheney to Congress: Can't run Iraq war by committee
",557,149822
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Cheney to Congress: Can't run Iraq war by committee
",557,149822
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Cheney to Congress: Can't run Iraq war by committee
",557,149822
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Cheney to Congress: Can't run Iraq war by committee
",557,149822
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Cheney to Congress: Can't run Iraq war by committee
",557,149822
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Cheney to Congress: Can't run Iraq war by committee
",557,149822
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Cheney to Congress: Can't run Iraq war by committee
",557,149822
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","India's Taj Mahal gets facelift
",556,149821
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","India's Taj Mahal gets facelift
",556,149821
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","India's Taj Mahal gets facelift
",556,149821
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","India's Taj Mahal gets facelift
",556,149821
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","India's Taj Mahal gets facelift
",556,149821
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","India's Taj Mahal gets facelift
",556,149821
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","India's Taj Mahal gets facelift
",556,149821
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","India's Taj Mahal gets facelift
",556,149821
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","India's Taj Mahal gets facelift
",556,149821
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","India's Taj Mahal gets facelift
",556,149821
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Two detained in body parts mailing
",545,149810
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Two detained in body parts mailing
",545,149810
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Two detained in body parts mailing
",545,149810
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Two detained in body parts mailing
",545,149810
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Two detained in body parts mailing
",545,149810
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Two detained in body parts mailing
",545,149810
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Two detained in body parts mailing
",545,149810
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Two detained in body parts mailing
",545,149810
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Two detained in body parts mailing
",545,149810
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Two detained in body parts mailing
",545,149810
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Turner pays for Boston ""bombing""
",544,149809
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Turner pays for Boston ""bombing""
",544,149809
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Turner pays for Boston ""bombing""
",544,149809
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Turner pays for Boston ""bombing""
",544,149809
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Turner pays for Boston ""bombing""
",544,149809
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Turner pays for Boston ""bombing""
",544,149809
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Turner pays for Boston ""bombing""
",544,149809
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Turner pays for Boston ""bombing""
",544,149809
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Turner pays for Boston ""bombing""
",544,149809
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Turner pays for Boston ""bombing""
",544,149809
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Move to ban iPods from crossing the street
",555,149820
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Move to ban iPods from crossing the street
",555,149820
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Move to ban iPods from crossing the street
",555,149820
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Move to ban iPods from crossing the street
",555,149820
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Move to ban iPods from crossing the street
",555,149820
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Move to ban iPods from crossing the street
",555,149820
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Move to ban iPods from crossing the street
",555,149820
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Move to ban iPods from crossing the street
",555,149820
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Move to ban iPods from crossing the street
",555,149820
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Move to ban iPods from crossing the street
",555,149820
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","A police state? The issues
",554,149819
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","A police state? The issues
",554,149819
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","A police state? The issues
",554,149819
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","A police state? The issues
",554,149819
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","A police state? The issues
",554,149819
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","A police state? The issues
",554,149819
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","A police state? The issues
",554,149819
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","A police state? The issues
",554,149819
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","A police state? The issues
",554,149819
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","A police state? The issues
",554,149819
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Protesters end strike as Nepal PM concedes demands
",543,149808
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Protesters end strike as Nepal PM concedes demands
",543,149808
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Protesters end strike as Nepal PM concedes demands
",543,149808
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Protesters end strike as Nepal PM concedes demands
",543,149808
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Protesters end strike as Nepal PM concedes demands
",543,149808
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Protesters end strike as Nepal PM concedes demands
",543,149808
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Protesters end strike as Nepal PM concedes demands
",543,149808
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Protesters end strike as Nepal PM concedes demands
",543,149808
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Protesters end strike as Nepal PM concedes demands
",543,149808
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Protesters end strike as Nepal PM concedes demands
",543,149808
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Microsoft, Sony, we have a problem
",553,149818
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Microsoft, Sony, we have a problem
",553,149818
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Microsoft, Sony, we have a problem
",553,149818
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Microsoft, Sony, we have a problem
",553,149818
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Microsoft, Sony, we have a problem
",553,149818
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Microsoft, Sony, we have a problem
",553,149818
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Microsoft, Sony, we have a problem
",553,149818
